entry_id,verify,trace_index,file,line,line_start,line_end,duplicate,anomaly,certainty,file_group,comparison,vs_entry,vs_critical,code_preview
entry-00087,1,6,packages/nodes-base/nodes/Form/utils/utils.ts,391,391,391,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,		for (const file of processFiles) {
entry-00087,1,7,packages/core/src/binary-data/binary-data.service.ts,79,79,79,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"			binaryData.data = await readFile(filePath, { encoding: BINARY_ENCODING });"
entry-00087,1,8,packages/nodes-base/nodes/Form/utils/utils.ts,398,398,398,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,			returnItem.binary![binaryPropertyName] = await context.nodeHelpers.copyBinaryFile(
entry-00090,1,0,packages/nodes-base/nodes/Code/Code.node.ts,120,120,120,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,	async execute(this: IExecuteFunctions) {
entry-00090,1,1,packages/nodes-base/nodes/Code/Code.node.ts,129-131,129,131,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"		const runnersConfig = Container.get(TaskRunnersConfig);
		const isJsRunner = runnersConfig.enabled"
entry-00090,1,2,packages/nodes-base/nodes/Code/Code.node.ts,142-149,142,149,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"		if (isJsLang && isJsRunner) {
			const code = this.getNodeParameter(codeParameterName, 0) as strin"
entry-00090,1,3,packages/nodes-base/nodes/Code/Code.node.ts,174-183,174,183,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"		const getSandbox = (index = 0) => {
			const code = this.getNodeParameter(codeParameterName, index"
entry-00090,1,4,packages/nodes-base/nodes/Code/Sandbox.ts,24-33,24,33,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"export function getSandboxContext(
	this: IExecuteFunctions | ISupplyDataFunctions,
	index: number,
"
entry-00090,1,5,packages/core/src/execution-engine/node-execution-context/utils/file-system-helper-functions.ts,75-84,75,84,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"function isFilePathBlocked(resolvedFilePath: ResolvedFilePath): boolean {
	const allowedPaths = getA"
entry-00090,1,6,packages/core/src/execution-engine/node-execution-context/utils/file-system-helper-functions.ts,97-106,97,106,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"export const getFileSystemHelperFunctions = (node: INode): FileSystemHelperFunctions => ({
	async cr"
entry-00090,1,7,packages/nodes-base/nodes/Code/JavaScriptSandbox.ts,45-50,45,50,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"		this.vm = new NodeVM({
			console: 'redirect',
			sandbox: context,
			require: options?.resolver "
entry-00091,1,0,packages/nodes-base/nodes/Code/Code.node.ts,204,204,204,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,		if (nodeMode === 'runOnceForAllItems') {
entry-00091,1,1,packages/nodes-base/nodes/Code/Code.node.ts,186-195,186,195,no,before_entry,clear,entry_file,strictly_before,strictly_before,n/a,"			sandbox.on(
				'output',
				workflowMode === 'manual'
					? this.sendMessageToUI.bind(this)
		"
entry-00091,1,2,packages/nodes-base/nodes/Code/Sandbox.ts,18-22,18,22,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"export interface SandboxContext extends IWorkflowDataProxyData {
	$getNodeParameter: IExecuteFunctio"
entry-00091,1,3,packages/nodes-base/nodes/Code/JavaScriptSandbox.ts,55-63,55,63,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"	async runCode<T = unknown>(): Promise<T> {
		const script = `module.exports = async function() {${t"
entry-00091,1,4,packages/core/src/execution-engine/node-execution-context/utils/file-system-helper-functions.ts,165-174,165,174,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"	async writeContentToFile(resolvedFilePath, content, flag) {
		// Get the device and inode number of"
entry-00097,1,0,autogpt_platform/backend/backend/api/features/v1.py,361,361,361,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,async def execute_graph_block(
entry-00097,1,1,autogpt_platform/backend/backend/api/features/v1.py,364,364,364,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,    obj = get_block(block_id)
entry-00097,1,2,autogpt_platform/backend/backend/api/features/v1.py,375,375,375,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"        async for name, data in obj.execute("
entry-00098,1,0,autogpt_platform/backend/backend/api/external/v1/routes.py,74,74,74,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,@v1_router.post(
entry-00098,1,1,autogpt_platform/backend/backend/api/external/v1/routes.py,86,86,86,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,    obj = backend.data.block.get_block(block_id)
entry-00099,0,0,packages/cli/src/workflows/workflows.controller.ts,539,539,539,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,	@Post('/:workflowId/run')
entry-00099,0,1,packages/workflow/src/expression.ts,384-393,384,393,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"		if (!isExpression(parameterValue)) {
			// Is no expression so return value
			return parameterVal"
entry-00099,0,2,packages/workflow/src/expression-evaluator-proxy.ts,9-12,9,12,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"const tournamentEvaluator = new Tournament(errorHandler, undefined, undefined, {
	before: [ThisSanit"
entry-00099,0,3,packages/workflow/src/expression-sandboxing.ts,244,244,244,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"export const PrototypeSanitizer: ASTAfterHook = (ast, dataNode) => {"
entry-00100,0,0,packages/workflow/src/expression.ts,368-377,368,377,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"	resolveSimpleParameterValue(
		parameterValue: NodeParameterValue,
		siblingParameters: INodeParame"
entry-00100,0,1,packages/workflow/src/expression.ts,434-438,434,438,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"		Object.defineProperty(data, sanitizerName, {
			value: sanitizer,
			writable: false,
			configura"
entry-00100,0,2,packages/workflow/src/expression.ts,452-453,452,453,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"		const extendedExpression = extendSyntax(parameterValue);
		const returnValue = this.renderExpressi"
entry-00100,0,3,packages/workflow/src/expression-sandboxing.ts,11-12,11,12,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"export const sanitizerName = '__sanitize';
const sanitizerIdentifier = b.identifier(sanitizerName);"
entry-00100,0,4,packages/workflow/src/expression-sandboxing.ts,330-336,330,336,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"export const sanitizer = (value: unknown): unknown => {
	const propertyKey = String(value);
	if (!is"
entry-00101,1,0,mlflow/pyfunc/__init__.py,2049,2049,2049,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,def spark_udf(
entry-00101,1,1,mlflow/pyfunc/__init__.py,2334,2334,2334,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,    local_model_path = _download_artifact_from_uri(
entry-00101,1,2,mlflow/pyfunc/__init__.py,1482,1482,1482,no,before_entry,clear,entry_file,strictly_before,strictly_before,n/a,def _create_model_downloading_tmp_dir(should_use_nfs):
entry-00101,1,3,mlflow/utils/file_utils.py,758,758,758,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,        tmp_dir = tempfile.mkdtemp()
entry-00101,1,4,mlflow/utils/file_utils.py,761,761,761,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"        os.chmod(tmp_dir, 0o777)"
entry-00102,1,0,mlflow/utils/file_utils.py,768,768,768,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,def get_or_create_nfs_tmp_dir():
entry-00102,1,1,mlflow/utils/file_utils.py,791,791,791,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,        tmp_nfs_dir = tempfile.mkdtemp(dir=nfs_root_dir)
entry-00102,1,2,mlflow/utils/file_utils.py,794,794,794,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"        os.chmod(tmp_nfs_dir, 0o777)"
entry-00103,0,0,packages/cli/src/webhooks/webhook-helpers.ts,615,615,615,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,		}
entry-00103,0,1,packages/cli/src/webhooks/webhook-helpers.ts,605-614,605,614,no,before_entry,clear,entry_file,strictly_before,strictly_before,n/a,"
		if (responseMode === 'streaming') {
			Container.get(Logger).debug(
				`Execution of workflow ""$"
entry-00103,0,2,packages/cli/src/webhooks/webhook-request-handler.ts,146-155,146,155,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"	private setResponseHeaders(res: express.Response, headers?: WebhookResponseHeaders) {
		if (headers"
entry-00103,0,3,packages/core/src/html-sandbox.ts,19-25,19,25,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"export const isHtmlRenderedContentType = (contentType: string) => {
	const contentTypeLower = conten"
entry-00104,1,0,packages/nodes-base/nodes/Files/ReadWriteFile/actions/read.operation.ts,84,84,84,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"			fileSelector = String(this.getNodeParameter('fileSelector', itemIndex));"
entry-00104,1,1,packages/nodes-base/nodes/Files/ReadWriteFile/actions/read.operation.ts,103-107,103,107,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"			for (const filePath of files) {
				const stream = await this.helpers.createReadStream(
					awai"
entry-00104,1,2,packages/core/src/execution-engine/node-execution-context/utils/file-system-helper-functions.ts,91-98,91,98,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"	async createReadStream(resolvedFilePath) {
		if (isFilePathBlocked(resolvedFilePath)) {
			const al"
entry-00104,1,3,packages/core/src/execution-engine/node-execution-context/utils/file-system-helper-functions.ts,100-109,100,109,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"		try {
			await fsAccess(resolvedFilePath);
		} catch (error) {
			// eslint-disable-next-line @typ"
entry-00104,1,4,packages/core/src/execution-engine/node-execution-context/utils/file-system-helper-functions.ts,113-117,113,117,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"		// Use O_NOFOLLOW to prevent createReadStream from following symlinks. We require that the path
		"
entry-00105,1,0,packages/nodes-base/nodes/Files/ReadWriteFile/actions/write.operation.ts,69-75,69,75,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"			const dataPropertyName = this.getNodeParameter('dataPropertyName', itemIndex);
			fileName = this"
entry-00105,1,1,packages/nodes-base/nodes/Files/ReadWriteFile/actions/write.operation.ts,96-100,96,100,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"			await this.helpers.writeContentToFile(
				await this.helpers.resolvePath(fileName),
				fileCont"
entry-00105,1,2,packages/core/src/execution-engine/node-execution-context/utils/file-system-helper-functions.ts,140-149,140,149,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"	async writeContentToFile(resolvedFilePath, content, flag) {
		if (isFilePathBlocked(resolvedFilePat"
entry-00105,1,3,packages/core/src/execution-engine/node-execution-context/utils/file-system-helper-functions.ts,150-153,150,153,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"		return await fsWriteFile(resolvedFilePath, content, {
			encoding: 'binary',
			flag: (flag ?? 0) "
entry-00106,1,0,packages/nodes-base/nodes/Git/Git.node.ts,291-299,291,299,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"				const repositoryPath = this.getNodeParameter('repositoryPath', itemIndex, '') as string;
				con"
entry-00106,1,1,packages/nodes-base/nodes/Git/Git.node.ts,303-310,303,310,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"				if (operation === 'clone') {
					// Create repository folder if it does not exist
					try {
		"
entry-00106,1,2,packages/nodes-base/nodes/Git/Git.node.ts,326-335,326,335,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"				const gitOptions: Partial<SimpleGitOptions> = {
					baseDir: resolvedRepositoryPath,
					confi"
entry-00107,1,0,packages/nodes-base/nodes/Git/Git.node.ts,350,350,350,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"					const pathsToAdd = this.getNodeParameter('pathsToAdd', itemIndex, '') as string;"
entry-00107,1,1,packages/nodes-base/nodes/Git/Git.node.ts,352,352,352,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"					await git.add(pathsToAdd.split(','));"
entry-00108,1,0,packages/nodes-base/nodes/Git/Git.node.ts,427,427,427,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"pathsToAdd = (options.pathsToAdd as string).split(',');"
entry-00108,1,1,packages/nodes-base/nodes/Git/Git.node.ts,430,430,430,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"await git.commit(message, pathsToAdd);"
entry-00109,1,0,packages/nodes-base/nodes/Git/Git.node.ts,563,563,563,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,if (options.reference !== undefined && options.reference !== '') {
entry-00109,1,1,packages/nodes-base/nodes/Git/Git.node.ts,564,564,564,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"assertParamIsString('reference', options.reference, this.getNode());"
entry-00109,1,2,packages/nodes-base/nodes/Git/Git.node.ts,565,565,565,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"validateGitReference(reference, this.getNode());"
entry-00109,1,3,packages/nodes-base/nodes/Git/Git.node.ts,567,567,567,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,reference = options.reference;
entry-00109,1,4,packages/nodes-base/nodes/Git/Git.node.ts,570,570,570,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"const reflogResult = await git.raw(['reflog', reference]);"
entry-00110,1,0,packages/frontend/@n8n/design-system/src/components/N8nMarkdown/Markdown.vue,109,109,109,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,	let contentToRender = props.content;
entry-00110,1,1,packages/frontend/@n8n/design-system/src/components/N8nMarkdown/Markdown.vue,113,113,113,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,	const html = md.render(contentToRender);
entry-00110,1,2,packages/frontend/@n8n/design-system/src/components/N8nMarkdown/youtube.ts,32,32,32,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,		const match = YOUTUBE_TAG_REGEX.exec(src.slice(pos));
entry-00110,1,3,packages/frontend/@n8n/design-system/src/components/N8nMarkdown/youtube.ts,37,37,37,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,			token.meta = { videoId: match[1] };
entry-00110,1,4,packages/frontend/@n8n/design-system/src/components/N8nMarkdown/youtube.ts,55,55,55,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"			`src=""${youtubeUrl}${videoId}""`,"
entry-00110,1,5,packages/frontend/@n8n/design-system/src/components/N8nMarkdown/Markdown.vue,134,134,134,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,					if (YOUTUBE_EMBED_SRC_REGEX.test(value)) {
entry-00110,1,6,packages/frontend/@n8n/design-system/src/components/N8nMarkdown/Markdown.vue,135,135,135,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,						return `src=${friendlyAttrValue(value)}`;
